ID,ageCategoryWeight,sex,averageTime,averageRank,weightedAppearance,yearsOfParticipation,yearsSinceLastParticipation
2284,2553,1,12864.5,1383.0,11,3,1
2289,5529,1,10227.0,766.6666666666666,8,2,1
2290,5529,0,7459.0,461.0,4,1,2
2295,4038,1,12987.0,1874.3333333333333,7,2,1
2315,5529,1,10043.0,705.0,8,2,1
2319,4041,0,13779.0,1837.0,8,2,1
2321,2553,1,12708.75,1470.0,11,3,1
2322,630,1,12318.666666666666,1097.0,3,2,9
2332,4038,0,7895.0,637.0,4,1,2
2336,5138,1,10951.2,533.4,12,4,1
2340,4041,1,9467.25,167.0,5,3,9
2343,4038,1,16514.6,2363.8,14,4,1
2351,4038,1,6423.0,119.5,4,1,2
2353,4038,1,7148.5,400.5,4,1,1
2366,5529,1,8624.0,982.0,4,1,2
2371,200,1,13021.333333333334,633.4166666666666,26,11,1
2383,5529,1,8903.0,43.6,14,4,1
2385,5529,1,7431.0,507.0,4,1,1
2389,1289,1,18549.444444444445,2489.0,24,8,1
2392,5773,1,9379.0,445.3333333333333,8,2,1
2395,5529,0,10776.166666666666,98.58333333333333,28,11,1
2400,5529,0,9832.0,1184.5,4,1,1
2407,4038,0,6766.0,257.5,4,1,1
2410,5773,0,8233.5,808.5,4,1,1
2415,5138,0,7985.5,674.0,4,1,2
2420,5138,0,11043.0,1307.5,4,1,1
2422,5138,1,8039.333333333333,85.33333333333333,8,2,1
2436,4038,1,11618.4,775.2,14,4,1
2440,1289,1,18170.0,2549.4,13,4,1
2441,5773,1,11808.25,855.25,6,3,8
2444,5773,0,15709.4,2250.2,14,4,1
2446,5773,1,8557.5,914.0,3,1,7
2453,5773,1,5476.5,19.5,1,1,13
2456,4038,1,6581.0,156.5,4,1,2
2458,200,0,14035.333333333334,1883.6666666666667,8,2,1
2461,4041,1,10409.5,1288.0,3,1,7
2467,2553,1,8415.333333333334,228.0,6,2,4
2475,5773,0,12812.6,1111.4,13,4,1
2476,5529,0,8745.0,1035.0,4,1,2
2489,5529,0,15110.5,2145.5,9,3,2
2492,5138,0,13333.0,1801.0,8,2,1
2494,5529,1,12439.888888888889,589.3333333333334,24,8,1
2497,2553,1,9855.0,731.6666666666666,7,2,1
2500,2553,1,9609.5,1589.5,3,1,4
2502,1289,1,12551.083333333334,548.8333333333334,25,11,1
2504,5138,0,13872.625,1254.25,22,7,1
2506,5529,1,15669.0,2001.0,14,4,1
2512,5773,1,8478.0,883.0,4,1,1
2514,2553,1,11604.0,1407.3333333333333,7,2,1
2516,5138,1,8417.0,1110.0,3,1,4
2519,4038,1,6045.0,67.0,4,1,1
2522,4038,1,9509.5,1301.0,4,1,2
2524,5773,1,10649.5,1277.0,4,1,1
2525,5529,1,9995.25,294.75,6,3,1
2532,5529,1,9888.0,1671.5,3,1,4
2534,5773,0,11731.666666666666,1375.6666666666667,8,2,1
2535,5773,1,7126.0,16.333333333333332,8,2,1
2541,1289,1,11132.5,1690.0,4,1,2
2542,5773,1,6907.0,351.5,3,1,4
2546,5138,1,8095.0,754.5,4,1,1
2550,5773,0,12274.8,1095.0,14,4,1
2552,5773,0,8941.5,1113.0,4,1,2
2554,4041,1,7667.0,590.0,3,1,7
2555,5138,0,7369.5,488.5,4,1,1
2557,5529,1,5911.5,49.5,4,1,1
2562,5529,1,7717.5,608.0,4,1,1
2569,4038,0,11700.333333333334,1367.6666666666667,8,2,1
2571,4041,0,10034.5,1212.0,4,1,1
2575,1723,1,11051.666666666666,1113.3333333333333,8,2,1
2577,1289,1,13710.125,1096.125,20,7,1
2584,4038,1,8959.0,1023.0,4,1,1
2585,4041,0,9399.5,1271.5,4,1,2
2588,5773,1,7531.5,489.5,4,1,2
2596,5138,0,14320.6,1897.2,14,4,1
2604,5773,0,8614.0,975.5,4,1,2
2608,5773,1,12435.25,1464.0,10,3,2
2611,1723,1,8275.0,825.0,4,1,1
2612,5773,1,9800.5,1176.0,4,1,1
2614,4038,1,7972.0,668.0,4,1,2
2618,4038,1,11216.8,534.0,10,4,5
2619,1289,1,13346.333333333334,1800.6666666666667,8,2,1
2621,5773,1,8843.5,983.0,4,1,1
2624,2553,0,9790.0,445.3333333333333,3,2,9
2626,4041,0,8235.5,810.5,4,1,1
2631,4041,0,11526.0,1744.5,3,1,5
2632,5773,1,11619.666666666666,1660.6666666666667,6,2,4
2653,5773,0,13342.666666666666,1803.6666666666667,8,2,1
2655,2553,0,9952.0,1203.5,4,1,1
2669,4038,1,12997.181818181818,732.8181818181819,24,10,1
2672,4041,1,7504.0,626.0,3,1,4
2678,5529,1,7251.0,450.0,4,1,1
2685,5529,0,8411.5,861.5,4,1,1
2687,2553,1,6390.0,131.5,4,1,1
2691,1723,1,9545.285714285714,89.57142857142857,20,6,1
2693,4041,1,7902.0,675.5,4,1,1
2694,2553,1,11954.833333333334,684.8333333333334,17,5,1
2696,2553,1,11685.333333333334,1356.0,8,2,1
2701,4038,0,11581.666666666666,583.8333333333334,17,5,1
2703,4038,1,14384.5,1556.5,7,3,2
2713,4038,1,8467.5,592.5,1,1,11
2725,2553,1,6752.5,197.5,4,1,2
2731,5773,1,8599.5,920.0,4,1,1
2733,5773,1,7733.5,751.0,3,1,4
2746,2553,1,13552.4,1596.6,14,4,1
2749,5773,1,13818.75,1887.0,11,3,1
2750,200,1,8194.0,796.5,4,1,1
2755,5773,1,6303.0,117.5,4,1,1
2759,4038,0,14742.666666666666,2129.0,7,2,1
2765,5773,1,8697.0,948.0,4,1,1
2768,4041,0,12322.5,1428.5,3,1,6
2770,4038,0,16632.375,1785.75,18,7,2
2782,5138,1,9558.0,1131.0,4,1,1
2783,4038,0,8824.0,244.66666666666666,8,2,1
2786,630,1,9510.333333333334,486.0,8,2,1
2787,5773,1,6166.5,90.0,4,1,1
2791,2553,1,9306.666666666666,456.6666666666667,7,2,2
2794,2553,1,7840.0,620.5,4,1,2
2802,5773,0,6855.0,323.0,3,1,4
2808,5138,1,11759.111111111111,535.1111111111111,24,8,1
2809,1289,1,11228.0,875.75,10,3,1
2810,5138,1,7250.5,449.5,4,1,1
2811,5529,1,6323.0,120.0,4,1,1
2816,4038,1,8095.0,754.5,4,1,1
2819,5529,1,11896.666666666666,1337.0,8,2,1
2820,5138,1,6438.5,148.0,4,1,1
2835,5529,0,7837.5,653.0,4,1,1
2837,5773,1,7886.666666666667,75.33333333333333,7,2,1
2839,5773,1,10478.5,1576.5,4,1,2
2840,4038,1,10450.5,497.5,8,3,4
2842,5529,1,14679.0,1969.6666666666667,8,2,1
2858,5773,1,9321.333333333334,422.0,8,2,1
2869,200,0,15427.5,1989.5,16,5,1
2873,630,1,12998.4,1301.0,14,4,1
2876,5529,1,8669.5,938.5,4,1,1
2877,5773,1,13744.666666666666,1845.3333333333333,8,2,1
2882,2553,0,14972.0,2190.0,11,3,1
2884,630,1,9145.0,352.6666666666667,8,2,1
2897,4041,1,9225.0,523.3333333333334,6,2,4
2898,5773,1,13954.625,1146.625,19,7,1
2899,4038,1,10542.5,568.75,11,3,1
2903,4038,1,12319.666666666666,1517.6666666666667,7,2,2
2911,5773,0,11724.2,818.8,14,4,1
2923,2553,0,6769.5,205.0,4,1,2
2927,5529,0,6284.0,113.5,4,1,1
2928,5138,1,9376.0,1264.5,4,1,2
2939,5529,1,8805.666666666666,266.0,8,2,1
2940,4041,1,6623.0,236.0,3,1,4
2945,4038,1,9119.0,1056.0,4,1,1
2946,5138,1,12174.125,482.0,13,7,6
2953,2553,0,8150.0,779.5,4,1,1
2957,5138,1,11622.666666666666,1464.3333333333333,7,2,2
2958,5773,1,7132.0,408.0,3,1,7
2975,98,1,14185.8,1851.0,14,4,1
2978,1289,0,17721.0,2608.0,14,4,1
2979,5529,1,7292.5,463.0,4,1,1
2982,5529,1,7370.0,418.0,4,1,2
2999,5529,1,8614.0,975.5,4,1,2
3004,5773,0,7481.5,522.5,4,1,1
3011,5529,1,13324.25,383.0,7,4,7
3012,4041,0,16487.0,998.0,1,1,13
3013,5529,0,15104.0,712.0,1,1,13
3014,5138,0,11957.0,125.0,1,1,13
3015,315,0,17044.0,1078.0,1,1,13
3016,5138,0,18504.0,1251.0,1,1,13
3017,1723,1,17111.0,1089.0,1,1,13
3018,5529,1,15289.0,768.5,2,2,12
3019,5138,1,13421.0,344.0,1,1,13
3020,5529,1,11203.0,53.0,1,1,13
3021,4038,0,17041.0,1077.0,1,1,13
3022,5138,0,15729.0,846.0,1,1,13
3023,5138,0,14057.0,491.0,1,1,13
3024,5138,1,12887.0,233.0,1,1,13
3025,5773,1,14813.5,656.0,2,2,12
3026,5773,1,12194.0,158.0,1,1,13
3027,1289,0,15517.0,800.0,1,1,13
3028,5773,0,22085.0,1410.0,1,1,13
3029,4041,0,14329.666666666666,635.6666666666666,8,3,1
3030,5138,1,11499.0,77.0,2,2,11
3031,5138,1,12645.0,203.0,1,1,13
3032,4038,0,22328.0,1425.0,1,1,13
3033,4041,0,16599.0,1015.0,1,1,13
3034,5138,0,19282.0,1304.0,1,1,13
3035,4041,1,13042.0,235.0,2,2,12
3036,4038,1,13902.0,452.0,1,1,13
3037,4038,1,13477.5,404.5,3,2,10
3038,5773,1,18227.0,1222.0,1,1,13
3039,4041,1,10149.0,21.0,1,1,13
3040,5138,0,15887.0,883.0,1,1,13
3041,2553,1,14907.0,677.0,1,1,13
3042,5773,1,12124.0,146.0,1,1,13
3043,5138,0,16268.0,1096.0,4,2,6
3044,5529,1,13236.0,310.0,1,1,13
3045,1289,0,23013.0,1627.6666666666667,3,3,11
3046,5773,0,17866.5,1584.0,3,2,8
3047,5138,1,11627.0,87.0,1,1,13
3048,4038,0,16996.666666666668,1724.0,6,3,5
3049,4038,1,13881.0,448.0,1,1,13
3050,5773,1,12144.0,151.0,1,1,13
3051,5529,1,14296.0,547.0,1,1,13
3052,5138,1,16370.25,1062.25,5,4,10
3053,4041,0,13008.0,253.0,1,1,13
3054,5773,1,12810.0,217.0,1,1,13
3055,5773,1,15234.0,739.0,1,1,13
3056,5138,0,19757.0,1331.0,1,1,13
3057,5529,1,15111.0,713.0,1,1,13
3058,5773,1,14313.0,552.0,1,1,13
3059,4041,1,19509.5,1431.5,2,2,12
3060,5529,1,14222.0,523.0,1,1,13
3061,5529,0,14715.0,641.0,1,1,13
3062,5773,1,13049.0,263.0,1,1,13
3063,5773,1,12064.25,223.0,11,4,2
3064,4038,1,15890.0,885.0,1,1,13
3065,5773,1,14012.0,482.0,1,1,13
3066,2553,1,16326.0,987.5,2,2,12
3067,2553,1,15412.0,778.0,1,1,13
3068,4041,1,8396.0,7.0,1,1,13
3069,2553,1,15754.0,849.0,1,1,13
3070,630,1,19524.0,1315.0,1,1,13
3071,5529,1,19684.18181818182,2219.2727272727275,25,11,1
3072,1289,1,13799.666666666666,465.6666666666667,4,3,10
3073,4041,0,15180.0,730.0,1,1,13
3074,4041,0,18299.0,1229.0,1,1,13
3075,5529,0,19178.0,1298.0,1,1,13
3076,5773,1,11779.0,104.0,1,1,13
3077,5773,1,17892.0,1203.0,1,1,13
3078,4041,0,14613.5,616.0,2,2,12
3079,5138,1,12897.0,235.0,1,1,13
3080,5773,0,13105.0,279.0,1,1,13
3081,5138,0,16226.0,952.0,1,1,13
3082,5529,1,21390.5,1537.0,2,2,11
3083,4038,0,15279.0,752.0,1,1,13
3084,5138,1,8909.0,11.0,1,1,13
3085,5529,0,14912.0,680.5,2,2,12
3086,5529,1,14774.0,654.5,2,2,12
3087,5138,0,17560.0,1158.0,1,1,13
3088,4038,1,17138.5,1316.75,6,4,9
3089,4038,1,17956.555555555555,1679.6666666666667,21,9,1
3090,4038,1,13257.0,361.14285714285717,13,7,4
3091,5138,1,13658.0,398.0,1,1,13
3092,4038,0,15898.0,886.0,1,1,13
3093,4041,1,15954.0,906.0,1,1,13
3094,5529,1,13513.0,410.5,8,4,2
3095,5773,0,15744.666666666666,878.6666666666666,3,3,11
3096,5773,1,13874.0,444.0,1,1,13
3097,5529,0,16043.0,913.0,1,1,13
3098,4041,0,20430.0,1366.0,1,1,13
3099,4038,0,23501.0,1442.0,1,1,13
3100,4038,1,18281.0,1227.0,1,1,13
3101,1723,1,13513.5,348.5,2,2,12
3102,5529,1,18752.0,1267.0,1,1,13
3103,5529,1,13493.6,431.6,9,5,5
3104,5529,1,11309.0,63.0,1,1,13
3105,5138,1,13902.0,452.0,1,1,13
3106,1723,1,11519.0,75.0,1,1,13
3107,630,0,17023.5,1410.0,8,4,6
3108,4041,1,13934.0,462.0,1,1,13
3109,4041,1,15384.0,771.0,1,1,13
3110,5529,0,12733.0,210.5,2,2,12
3111,1289,1,18459.0,1504.0,4,3,9
3112,5138,0,13940.5,443.0,2,2,12
3113,5529,1,15226.0,737.0,1,1,13
3114,2553,1,14984.0,699.0,2,2,12
3115,5138,0,14447.0,585.0,1,1,13
3116,5773,1,15759.0,851.0,1,1,13
3117,5138,0,14847.0,664.0,1,1,13
3118,5138,0,14868.0,668.0,1,1,13
3119,5773,1,14530.0,597.0,1,1,13
3120,5138,0,19196.0,1445.0,3,3,11
3121,5773,1,15565.0,812.0,1,1,13
3122,1723,0,16760.0,1038.0,1,1,13
3123,2553,1,16375.0,975.0,1,1,13
3124,2553,1,14650.75,568.75,8,4,6
3125,4041,1,14190.0,515.0,1,1,13
3126,2553,1,15643.0,830.0,1,1,13
3127,1723,0,16161.0,944.0,1,1,13
3128,1723,0,20401.0,1363.0,1,1,13
3129,5773,0,16071.0,923.0,1,1,13
3130,2553,1,15523.0,802.0,1,1,13
3131,1289,1,12454.454545454546,224.54545454545453,25,11,2
3132,5138,1,16732.0,1032.0,1,1,13
3133,5529,1,14895.714285714286,904.5714285714286,13,7,4
3134,4041,0,11845.0,112.0,1,1,13
3135,4038,1,15445.5,978.0,5,2,1
3136,4041,1,18433.5,1551.0,3,2,10
3137,5773,1,13650.0,396.0,1,1,13
3138,5138,1,16091.0,933.0,1,1,13
3139,5529,0,17501.0,1149.0,1,1,13
3140,4038,1,14247.5,513.5,2,2,12
3141,5773,1,13267.0,318.0,1,1,13
3142,5773,0,13140.5,258.5,2,2,12
3143,1723,1,19560.0,1316.0,1,1,13
3144,5138,1,16737.0,1035.0,1,1,13
3145,5529,0,16711.0,1028.0,1,1,13
3146,98,1,13010.0,254.0,1,1,13
3147,630,1,15354.0,767.0,1,1,13
3148,5138,0,15575.0,815.0,1,1,13
3149,5529,0,14058.5,484.5,2,2,12
3150,5773,1,14088.0,547.6666666666666,4,3,9
3151,4041,0,21435.0,1402.0,1,1,13
3152,5773,0,17456.5,1368.5,3,2,10
3153,5529,0,14834.5,700.75,5,4,10
3154,5529,1,13113.0,281.0,1,1,13
3155,2553,1,16158.666666666666,1257.0,5,3,5
3156,5529,1,16887.0,1891.5,4,2,4
3157,5138,0,12619.0,200.0,1,1,13
3158,5138,1,13629.0,387.0,1,1,13
3159,5773,0,9622.0,13.0,1,1,13
3160,4038,1,13604.0,383.0,1,1,13
3161,630,1,15674.0,833.0,1,1,13
3162,5773,0,18858.0,1272.0,1,1,13
3163,5529,1,12530.0,189.0,1,1,13
3164,2553,0,17591.0,1378.0,4,3,10
3165,4041,1,8907.0,10.0,1,1,13
3166,5529,1,20569.5,2172.5,5,2,2
3167,5773,1,19507.0,1313.0,1,1,13
3168,5529,1,20480.5,1499.5,2,2,12
3169,4041,0,19652.0,1324.0,1,1,13
3170,5138,1,12888.0,234.0,1,1,13
3171,2553,1,19075.875,2012.0,17,8,5
3172,5138,0,15735.0,860.6666666666666,3,3,11
3173,5138,0,20049.0,1346.0,1,1,13
3174,4038,1,17611.0,1234.0,2,2,12
3175,5529,1,16132.0,941.0,1,1,13
3176,1723,0,15808.0,870.0,1,1,13
3177,5529,1,16182.0,947.0,1,1,13
3178,5773,1,14769.8,777.6,9,5,7
3179,5529,1,13955.0,466.0,1,1,13
3180,5773,1,14289.0,544.0,1,1,13
3181,5529,0,17477.0,1146.0,1,1,13
3182,2553,1,14105.0,492.5,2,2,12
3183,2553,1,19962.0,2425.125,21,8,1
3184,1723,1,11314.0,64.0,1,1,13
3185,5773,1,10735.5,56.5,4,2,5
3186,4038,1,15909.0,889.0,1,1,13
3187,5773,0,25018.0,1453.0,1,1,13
3188,4041,0,18830.0,1270.0,1,1,13
3189,5773,0,17773.0,1191.0,1,1,13
3190,5773,1,14315.0,554.0,1,1,13
3191,5529,0,14903.2,748.4,7,5,9
3192,5138,0,13900.333333333334,512.0,4,3,8
3193,4041,1,12480.0,183.0,1,1,13
3194,5138,1,13293.0,325.0,1,1,13
3195,5138,1,16359.0,973.0,1,1,13
3196,4041,1,18309.0,1232.0,1,1,13
3197,5773,1,14230.0,526.0,1,1,13
3198,2553,1,13053.0,266.0,1,1,13
3199,2553,1,13236.0,310.0,1,1,13
3200,4038,1,16148.0,943.0,1,1,13
3201,4041,1,12967.0,246.0,1,1,13
3202,5138,0,16520.0,1003.0,1,1,13
3203,4038,1,12895.181818181818,280.54545454545456,26,11,1
3204,4038,1,13401.0,341.0,1,1,13
3205,2553,1,18104.0,1515.0,3,2,9
3206,4038,1,14051.75,534.75,7,4,6
3207,5138,1,15811.5,929.5,3,2,9
3208,4038,1,12332.0,170.0,1,1,13
3209,5773,1,15798.0,868.0,1,1,13
3210,5773,1,13329.0,330.0,1,1,13
3211,4038,0,18921.0,1277.0,1,1,13
3212,5773,0,17941.5,1228.0,2,2,12
3213,5138,0,18940.0,1281.0,1,1,13
3214,5529,0,17442.0,1139.0,1,1,13
3215,5773,1,14302.0,549.0,1,1,13
3216,1289,1,17449.833333333332,1625.0,14,6,2
3217,2553,0,23486.0,1441.0,1,1,13
3218,5773,1,14750.0,645.0,1,1,13
3219,5138,1,21295.5,2021.5,4,2,7
3220,4038,1,10639.0,31.0,1,1,13
3221,4041,1,13952.0,464.0,1,1,13
3222,2553,1,14206.0,517.0,1,1,13
3223,630,1,14380.5,674.5,3,2,10
3224,5529,1,19346.0,1414.5,2,2,12
3225,4038,1,13945.5,622.75,6,4,8
3226,5529,1,11584.0,85.0,1,1,13
3227,2553,1,11749.0,102.0,1,1,13
3228,5773,1,13285.0,323.0,1,1,13
3229,5138,1,8520.0,8.0,1,1,13
3230,5773,0,18098.4,1485.4,12,5,1
3231,5773,1,13931.0,429.0,2,2,12
3232,5773,1,12092.0,128.0,2,2,12
3233,5773,0,21565.0,1405.0,1,1,13
3234,5529,1,14926.5,710.0,2,2,12
3235,5529,1,14678.5,662.25,5,4,9
3236,5529,1,16141.0,942.0,1,1,13
3237,2553,1,16079.0,927.0,1,1,13
3238,5529,1,14078.5,612.0,4,2,7
3239,200,1,17873.0,1201.0,1,1,13
3240,5529,1,12316.0,168.0,1,1,13
3241,5529,0,13902.0,452.0,1,1,13
3242,5138,0,14590.0,610.0,1,1,13
3243,1723,1,7942.0,1.0,1,1,13
3244,4041,0,15839.0,877.0,1,1,13
3245,5773,0,16556.0,1007.0,1,1,13
3246,4041,1,17235.0,1148.0,2,2,12
3247,5138,1,17693.0,1038.0,2,2,12
3248,4041,1,15778.0,857.0,1,1,13
3249,2553,0,16555.75,1062.75,5,4,9
3250,1723,1,12432.0,176.0,1,1,13
3251,5138,1,14396.0,575.0,1,1,13
3252,5529,1,12717.5,194.0,2,2,12
3253,5138,1,14598.0,747.6666666666666,4,3,8
3254,2553,1,15388.0,774.0,1,1,13
3255,5138,0,22226.0,1421.0,1,1,13
3256,2553,0,18200.0,1312.0,2,2,12
3257,5138,0,14581.0,608.0,1,1,13
3258,4041,0,17678.0,1176.0,1,1,13
3259,4038,1,16931.0,1061.0,1,1,13
3260,4038,0,19912.0,1340.0,1,1,13
3261,5529,0,14806.0,657.0,1,1,13
3262,2553,0,19864.0,1334.0,1,1,13
3263,1289,1,12339.0,171.0,1,1,13
3264,2553,1,16500.0,1029.5,2,2,11
3265,5138,1,18976.0,1284.0,1,1,13
3266,5773,1,13907.5,439.0,3,2,9
3267,5773,1,13276.0,321.0,1,1,13
3268,5529,0,18184.0,1218.0,1,1,13
3269,5529,0,15514.0,797.0,1,1,13
3270,5529,1,12491.333333333334,233.0,10,6,5
3271,5529,1,14654.0,628.0,1,1,13
3272,5138,1,17725.0,1638.5,4,2,7
3273,5529,1,14575.0,713.8571428571429,12,7,7
3274,5138,1,13851.0,437.0,1,1,13
3275,315,0,20567.0,1376.0,1,1,13
3276,4038,1,15998.25,970.0,5,4,9
3277,5138,1,12945.666666666666,271.3333333333333,4,3,10
3278,5529,1,13314.0,327.0,1,1,13
3279,4041,0,17533.0,1153.0,1,1,13
3280,5138,0,18415.0,1242.0,1,1,13
3281,4041,0,15660.0,832.0,1,1,13
3282,5529,1,14461.0,576.5,2,2,12
3283,5773,1,11842.0,111.0,1,1,13
3284,1289,0,19863.0,1333.0,1,1,13
3285,4041,1,13831.5,420.0,2,2,12
3286,5773,0,14143.0,506.0,1,1,13
3287,5773,1,14101.0,494.0,1,1,13
3288,1723,0,15417.0,779.0,1,1,13
3289,5529,1,20604.0,1377.0,1,1,13
3290,1723,0,16389.0,976.0,1,1,13
3291,5529,1,16664.333333333332,1088.0,3,3,11
3292,5773,1,13090.0,276.0,1,1,13
3293,5138,1,13387.75,363.75,6,4,9
3294,4041,0,14945.0,687.0,1,1,13
3295,5773,1,14246.0,529.0,1,1,13
3296,5529,1,13938.5,446.0,2,2,12
3297,5529,0,15580.0,817.0,1,1,13
3298,5529,0,13493.5,333.0,2,2,12
3299,1289,1,12595.0,197.0,1,1,13
3300,4038,0,16250.0,957.0,1,1,13
3301,5529,0,13524.0,366.0,1,1,13
3302,630,1,20489.0,1369.0,1,1,13
3303,4041,1,13747.0,389.5,2,2,12
3304,5773,1,14831.666666666666,977.3333333333334,8,3,2
3305,4038,0,19172.0,1297.0,1,1,13
3306,5138,1,13412.0,343.0,1,1,13
3307,5529,1,19887.0,1336.0,1,1,13
3308,5773,0,15609.0,923.5,5,4,10
3309,5138,0,16405.0,981.0,1,1,13
3310,5773,1,16466.0,992.0,1,1,13
3311,4038,1,11666.0,94.0,1,1,13
3312,5138,1,12416.0,175.0,1,1,13
3313,4038,1,11673.0,95.0,1,1,13
3314,5138,1,18062.666666666668,2021.6666666666667,6,3,5
3315,5529,1,12038.0,148.0,4,2,4
3316,5138,1,11978.0,127.0,1,1,13
3317,1289,1,13878.666666666666,547.6666666666666,5,3,7
3318,4038,0,16427.0,985.0,1,1,13
3319,4041,1,18552.0,1252.0,1,1,13
3320,5529,0,12785.0,215.0,1,1,13
3321,4041,1,15826.0,875.0,1,1,13
3322,5138,1,16385.5,1009.0,2,2,11
3323,5138,0,14261.0,534.0,1,1,13
3324,4038,1,15806.0,869.0,1,1,13
3325,2553,1,15384.0,771.0,1,1,13
3326,5773,1,16659.0,1063.0,2,2,12
3328,5529,1,16775.666666666668,1105.0,3,3,11
3329,5529,1,11800.0,108.0,1,1,13
3330,5773,1,11929.0,123.0,1,1,13
3331,4041,1,12947.0,242.0,1,1,13
3332,1723,0,16942.0,1064.0,1,1,13
3333,5773,1,15118.5,772.0,3,2,9
3334,5529,1,15765.0,855.0,1,1,13
3335,2553,0,16634.0,1021.0,1,1,13
3336,5529,1,14198.5,517.5,2,2,12
3337,5773,1,11454.0,72.0,1,1,13
3338,4038,0,18889.0,1275.0,1,1,13
3339,5529,1,16468.0,993.0,1,1,13
3340,5529,0,13025.0,257.0,1,1,13
3341,5773,1,15159.0,723.0,1,1,13
3342,4041,0,13997.0,477.0,1,1,13
3343,2553,0,17408.0,1132.0,1,1,13
3344,4038,1,13308.75,383.0,6,4,8
3345,5773,0,15325.0,759.0,1,1,13
3346,5773,0,17142.666666666668,1360.3333333333333,6,3,2
3347,2553,0,17919.0,1206.0,1,1,13
3348,5138,1,15333.0,763.0,1,1,13
3349,1289,1,17603.333333333332,1920.3333333333333,7,3,4
3350,4038,1,11936.777777777777,140.88888888888889,18,9,4
3351,5529,1,10755.0,34.0,1,1,13
3352,1289,1,16253.0,958.0,1,1,13
3353,2553,1,15796.0,867.0,1,1,13
3354,5773,1,23376.0,1439.0,1,1,13
3355,5138,0,19940.0,1343.0,1,1,13
3356,2553,1,17079.0,1087.0,1,1,13
3357,5529,1,15117.0,715.0,1,1,13
3358,4038,1,11083.0,46.0,1,1,13
3359,5773,1,14049.0,874.0,6,3,1
3360,5138,1,16340.0,970.0,1,1,13
3361,5138,1,10962.5,45.5,4,2,7
3362,4041,0,18664.0,1257.0,1,1,13
3363,5773,1,12681.0,203.0,2,2,11
3364,2553,1,13476.5,325.0,2,2,12
3365,5138,1,14622.0,618.0,1,1,13
3366,5773,1,14017.0,474.5,5,4,9
3367,5529,1,14282.0,542.0,1,1,13
3368,5138,0,16771.0,1040.0,1,1,13
3369,4038,0,16444.0,988.0,1,1,13
3370,5529,0,13594.0,361.0,2,2,12
3371,5773,1,13202.0,297.0,1,1,13
3372,4041,1,11577.0,81.0,1,1,13
3373,4038,0,16849.666666666668,1165.6666666666667,4,3,10
3374,4041,0,14369.0,572.0,1,1,13
3375,4041,0,16475.0,994.0,1,1,13
3376,5773,1,15757.0,850.0,1,1,13
3377,5529,1,11856.5,90.0,3,2,9
3378,5529,1,15604.0,820.0,1,1,13
3379,630,0,15793.0,866.0,1,1,13
3380,5773,1,10046.0,18.0,2,2,12
3381,5138,0,16556.0,1007.0,1,1,13
3382,4038,0,18432.0,1245.0,1,1,13
3383,5529,1,19572.333333333332,1469.3333333333333,3,3,11
3384,5138,0,9825.0,15.0,1,1,13
3385,5138,1,17680.0,1177.0,1,1,13
3386,5529,1,13367.0,336.0,1,1,13
3387,5138,1,15382.0,840.6666666666666,5,3,7
3388,1289,1,17173.833333333332,1703.1666666666667,29,12,1
3389,4041,0,13250.0,315.0,1,1,13
3390,5773,0,17151.0,1124.6666666666667,3,3,11
3392,5138,1,14347.0,563.0,1,1,13
3393,5773,1,15946.5,907.0,2,2,12
3394,5529,0,18959.333333333332,1979.3333333333333,6,3,6
3395,5138,1,13276.0,321.0,1,1,13
3396,5773,1,15031.5,802.6666666666666,9,6,8
3397,2553,1,18928.0,1279.0,1,1,13
3398,5529,1,13226.0,303.0,1,1,13
3399,5773,0,13254.0,316.0,1,1,13
3400,4038,0,19772.5,1913.0,4,2,7
3401,4041,1,17923.0,1207.0,1,1,13
3402,2553,1,12953.5,327.0,3,2,10
3403,1289,1,14491.0,592.0,1,1,13
3404,4038,0,15503.333333333334,826.0,3,3,11
3405,5138,1,17048.0,1080.0,1,1,13
3406,4038,1,14171.0,514.0,1,1,13
3407,4041,0,18303.0,1230.0,1,1,13
3408,5773,0,15595.5,825.5,2,2,12
3409,4041,0,15257.0,1319.5,4,2,5
3410,5773,1,13712.0,441.5,2,2,12
3411,4038,0,15918.0,894.0,1,1,13
3412,5138,1,11326.0,66.0,1,1,13
3413,2553,1,12860.166666666666,290.0,12,6,5
3414,5138,1,14285.0,524.5,2,2,12
3415,4038,1,12824.0,222.0,1,1,13
3416,2553,1,21527.0,1404.0,1,1,13
3417,5529,1,19199.0,1299.0,1,1,13
3418,4038,0,17507.0,1210.5,2,2,12
3419,5529,1,12533.5,175.0,2,2,12
3420,4038,1,19751.0,1115.0,2,2,12
3421,1289,1,13325.0,296.0,2,2,12
3422,2553,1,17659.0,1170.0,1,1,13
3423,5529,1,15237.0,740.0,1,1,13
3424,5138,0,12164.0,155.0,1,1,13
3425,4041,0,13708.333333333334,382.0,4,3,9
3426,2553,1,12066.0,138.0,1,1,13
3427,5138,1,17961.0,1210.0,1,1,13
3428,5138,1,13717.0,412.0,1,1,13
3429,630,1,16330.6,1587.6,12,5,5
3430,5773,0,18880.0,1274.0,1,1,13
3431,4041,0,20273.0,1358.0,1,1,13
3432,200,1,19511.0,1314.0,1,1,13
3433,5773,1,13844.0,435.0,1,1,13
3434,4041,0,15265.0,746.0,1,1,13
